E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199,E200,E201,E202,fname,deltaX,mX,deltaY,mY,sigmac
-46882.587,-47917.807,-47920.152,-48759.149,-49040.401,-49992.993,-49995.334,-49997.687,-50000.0,-49558.161,-49694.781,-49005.062,-48976.434,-48978.741,-48175.387,-47950.508,-47952.815,-47955.153,-47957.482,-47825.564,-46929.249,-46239.514,-45900.965,-45686.415,-44376.916,-43842.127,-42811.549,-42514.315,-41783.293,-41785.623,-40651.742,-39342.267,-38693.848,-37756.218,-37665.573,-37203.118,-35893.644,-34584.118,-34576.148,-34578.483,-33754.495,-32517.276,-32168.445,-30858.971,-30458.448,-29117.979,-27364.336,-26653.973,-26336.081,-24034.972,-23758.423,-23481.873,-22172.399,-21183.123,-20586.349,-19276.875,-17843.446,-16430.657,-16381.35,-16032.52,-14382.172,-11905.464,-11143.453,-8811.3577,-8524.4901,-7783.1013,-7785.4318,-5628.9786,-4691.3364,-3392.1848,-1700.5217,-391.04084,463.95317,1928.3728,2525.1356,4846.8776,6156.3402,7465.8555,7804.367,10084.815,12014.029,11939.419,14157.851,15932.153,16632.187,18922.964,20511.335,22626.511,23935.985,25276.448,27277.999,29041.942,31239.732,33582.157,34891.631,36872.523,38543.53,41918.854,43228.329,44537.803,45847.277,45847.277,45570.754,44261.279,47135.129,48955.41,48957.735,49600.505,49995.334,49997.649,50000.0,49279.278,48971.716,48974.075,48976.408,48978.741,46915.201,46917.558,46919.895,46922.224,46924.538,46513.73,45896.298,45898.654,44868.025,44374.581,43065.107,42809.19,42511.956,41780.934,41783.264,40649.383,39339.908,38691.489,37753.859,36630.315,36167.837,35602.059,34581.811,34573.802,34028.684,33545.546,32442.662,31484.373,31486.68,29671.086,30303.513,28560.199,27364.314,26375.038,25065.564,23756.089,23241.947,23120.356,20147.865,20150.202,20152.531,17965.041,16655.567,16027.84,16030.165,13760.043,12450.568,11905.478,11876.811,8522.1455,7212.6712,6750.1739,6659.5202,5350.0459,4691.3305,2834.397,388.69736,-920.78354,-1496.8879,-2506.8206,-3816.3015,-5125.7824,-7251.2615,-7744.7491,-9395.0971,-11396.648,-12706.123,-14015.597,-15748.581,-17667.496,-18976.971,-20286.445,-21595.919,-23690.436,-26249.73,-26867.162,-29488.448,-31242.091,-32551.565,-33861.04,-35841.932,-38463.253,-41724.953,-42672.894,-44540.162,-45849.636,4,3000,3.9370079e-05,9.919725e-06,51904462,0.506746
-46880.185,-47440.284,-48950.725,-48953.056,-49038.049,-49990.663,-49993.004,-49995.358,-49997.67,-50000.0,-49279.291,-48971.721,-48974.08,-48976.387,-48978.735,-48929.408,-47950.438,-47952.776,-47955.104,-47823.183,-46926.848,-46237.097,-45898.539,-44867.934,-44870.283,-44097.898,-43821.316,-42811.373,-42235.281,-41783.102,-40649.194,-39721.87,-38402.036,-37660.639,-37477.02,-36632.354,-35890.985,-34581.429,-34573.458,-34028.316,-32718.811,-32514.537,-31814.488,-30453.334,-30455.662,-30148.092,-27960.602,-26651.098,-26333.199,-24269.62,-23755.506,-23241.352,-22169.419,-21180.12,-19984.237,-19118.889,-18997.291,-17687.74,-16378.235,-15068.73,-14379.01,-11902.244,-11140.216,-9830.7108,-8521.1913,-7779.7852,-7782.1158,-6658.537,-5720.8844,-4421.7054,-1800.3584,-387.55206,921.95944,1498.0772,3520.3235,4850.4887,6159.982,7469.5279,7808.0473,10088.549,11398.053,11808.915,14161.68,15936.023,18040.884,20011.525,21321.033,22630.537,23154.982,25280.537,27592.027,28901.532,31078.692,31747.791,35288.475,37238.424,38547.929,40890.409,42675.058,44542.342,45851.846,45851.846,46133.109,46889.488,48565.172,48960.052,49323.9,49997.673,50000.0,49837.04,48971.714,49697.133,49007.347,48978.717,48981.051,48177.703,46971.441,47624.539,46924.49,46926.818,46929.132,46931.484,46241.733,45903.225,44872.571,44379.116,43844.304,42813.688,42816.01,42239.917,40930.412,40757.128,39995.1,38695.891,37758.239,37481.709,36637.019,36639.326,35619.04,34578.108,34032.977,32723.448,33407.536,31488.607,30860.831,30460.298,29274.744,28399.089,27688.673,26379.152,25069.647,23760.143,23245.988,22132.739,20151.834,20154.171,19278.472,17968.959,16659.454,16031.713,15073.371,13970.457,13487.332,12177.827,11890.916,9558.7655,8249.2606,6939.7557,5723.2139,5353.6688,4044.1705,2734.6647,567.80567,115.64174,-1193.8698,-3515.6712,-4071.13,-5618.2197,-7247.9331,-7803.4075,-9742.9954,-10980.227,-12702.922,-14900.74,-15745.451,-16961.988,-17940.941,-19477.701,-21592.926,-23687.492,-26215.857,-25831.333,-28452.716,-31074.055,-32548.828,-33858.333,-36510.705,-39493.581,-40049.053,-42195.225,-44258.802,-45847.21,4,3000,3.9370079e-05,9.852335e-06,51905675,0.49461734
-46880.476,-47636.746,-48000.598,-48953.153,-49038.139,-49990.664,-49352.652,-49881.747,-49997.671,-50000.0,-49279.358,-48971.817,-48974.176,-48976.483,-48978.83,-47948.322,-47950.629,-47952.967,-47067.064,-47059.05,-47546.83,-46929.441,-45960.892,-45684.387,-44870.761,-44873.068,-43821.892,-42812.044,-42236.005,-41783.869,-40650.066,-39340.684,-39353.352,-37847.704,-37478.189,-36633.601,-35892.302,-34582.868,-34574.898,-34577.232,-33753.302,-32443.868,-31485.664,-30857.981,-30457.485,-28239.163,-27363.59,-27365.927,-26376.72,-25067.338,-24274.368,-22686.122,-22172.016,-21182.81,-19987.038,-19121.77,-17967.312,-17060.731,-16381.373,-15071.99,-14795.475,-13000.623,-11143.842,-9834.4593,-8525.0621,-7783.7251,-7786.0555,-5722.7094,-4981.3719,-3010.9604,-2631.1383,-392.18178,917.20752,2226.5968,3535.9861,4845.3702,6154.7412,7464.165,7802.6528,10423.774,11805.455,13600.311,14011.089,15320.472,16629.855,18920.472,20281.499,22096.992,23933.142,25273.512,27584.786,28894.169,31071.126,33578.639,35280.516,37230.283,39489.866,40241.533,43224.136,44533.519,45842.902,45842.902,45845.261,46405.322,47719.385,48950.817,48953.142,49595.867,49071.406,49827.723,48962.478,49687.829,50000.0,48969.48,48971.814,48168.542,47943.627,47615.429,46915.445,46917.773,46920.087,46922.439,46924.781,45956.248,44646.813,43833.212,43835.546,42805.027,42807.349,42231.31,41779.173,39819.115,40368.847,39059.432,37750.049,36626.585,36628.934,35887.606,34578.223,34570.216,34025.136,33542.031,32439.224,31129.841,30450.483,30452.79,29267.346,27957.964,27361.231,26372.025,25062.642,23753.259,23239.153,21217.122,21570.624,20147.625,19272.007,18747.61,16023.209,16025.551,16027.875,14790.79,12995.955,11903.477,11885.14,9264.0162,7779.053,6934.4422,5625.0595,4687.4944,4039.1272,2729.7437,563.0868,110.96507,-1931.7495,-3540.666,-4075.4159,-5622.3613,-6435.9896,-7745.3756,-9054.7583,-10364.141,-11673.524,-14015.785,-16172.107,-17997.933,-17995.577,-19480.549,-22607.772,-23400.729,-24245.329,-26556.603,-28454.727,-31075.821,-32550.456,-33859.839,-34497.885,-37346.227,-39017.113,-42113.351,-44538.215,-45847.597,4,3000,3.9370079e-05,9.942235e-06,51900831,0.56672674
-46880.185,-47161.395,-47917.774,-48756.791,-49038.049,-49629.122,-49600.474,-49995.358,-49997.67,-50000.0,-49279.291,-48971.721,-48974.08,-48976.387,-48978.735,-48929.408,-47950.438,-47952.776,-47955.104,-47823.183,-46926.848,-46237.097,-45898.539,-45683.985,-44870.283,-44097.898,-43821.316,-42811.373,-42235.281,-40925.733,-40752.486,-39990.43,-38691.255,-38693.562,-37662.955,-37200.49,-36634.69,-34591.758,-34573.458,-34028.316,-32718.811,-32514.537,-32165.699,-31486.277,-30579.612,-28237.133,-27361.477,-26651.098,-25341.593,-25065.011,-24271.967,-22683.573,-22210.736,-21892.837,-19984.237,-19118.889,-18088.273,-17687.74,-17059.999,-16101.705,-14585.605,-12449.721,-11904.579,-9830.7108,-8521.1913,-7779.7852,-7782.1158,-6658.537,-4977.1705,-3006.5751,-1697.0636,-563.15337,798.00557,2531.0261,2528.6925,4592.2567,5664.1765,7469.5279,7808.0473,10088.549,11398.053,13606.247,14017.063,15750.088,17669.048,19959.879,20515.312,22630.537,23154.982,26251.533,26868.945,28901.532,31078.692,31634.169,34648.063,37238.424,39498.218,41086.664,43232.837,44542.342,45851.846,45851.846,45854.206,46414.319,47728.504,48960.052,48962.377,49605.162,50000.0,49837.04,48971.714,49697.133,49007.347,48978.717,48981.051,48177.703,46919.795,46922.152,46924.49,46926.818,46929.132,46518.315,46592.962,45965.203,44872.571,44379.116,43844.304,42813.688,42516.447,41785.408,41787.739,40550.538,38693.584,38695.891,37758.239,37481.709,36637.019,35895.622,34586.117,34309.535,33547.479,32723.448,32446.918,31137.413,30457.991,30460.298,30152.773,28399.089,27688.673,26379.152,24036.725,23243.681,23245.988,22174.056,20864.551,20154.171,20156.5,18754.026,16432.231,16382.924,15073.371,13763.862,12454.357,11909.254,10868.27,9269.5471,7784.4453,6939.7557,6663.1737,5353.6688,4044.1705,2734.6647,567.80567,-338.85576,-1493.4249,-2503.3813,-4071.13,-5618.2197,-6431.9239,-7679.4536,-8699.7256,-11393.417,-11804.234,-13268.677,-16778.374,-17994.947,-18973.916,-19477.701,-22099.084,-23935.406,-25244.911,-27174.185,-28163.49,-29875.856,-31629.527,-33858.333,-35167.871,-39328.31,-40245.318,-43703.344,-44816.594,-45847.21,4,3000,3.9370079e-05,9.852335e-06,51905675,0.5385953
-46875.092,-47912.026,-48473.092,-48951.347,-49036.479,-49990.648,-49992.993,-49995.35,-49997.667,-50000.0,-49278.114,-49973.664,-48972.406,-48974.717,-48977.068,-47944.782,-47947.093,-47949.434,-47951.767,-47819.63,-46921.832,-46230.955,-45891.845,-44859.558,-44861.91,-44864.221,-43811.23,-42499.588,-41767.356,-41769.69,-39806.197,-39974.092,-38672.796,-37733.613,-37642.818,-37179.598,-35867.955,-35580.576,-34548.278,-34002.246,-33518.333,-32485.997,-32136.589,-31456.058,-30547.913,-29960.489,-27324.525,-26612.986,-25301.344,-25024.31,-24229.972,-22638.986,-22123.992,-21133.078,-19935.243,-19068.483,-18036.185,-17231.501,-16654.465,-15084.14,-14734.721,-12450.481,-10807.774,-8730.483,-7708.5311,-7710.8707,-7713.205,-5646.2982,-4903.6813,-2278.0494,-1514.7569,-482.45935,-29.557373,2016.6824,2614.4333,4164.0431,6251.6499,7563.3334,8874.9866,10186.629,11498.271,13710.069,14266.409,16043.648,17448.41,20074.072,21437.447,22749.09,23274.39,25403.414,27718.678,29620.047,31376.571,33722.875,35034.517,37018.689,38692.463,41235.342,43385.017,44696.66,46008.302,46008.302,46290.023,47047.637,48726.056,49204.354,49796.439,49126.255,49128.566,50000.0,49133.262,49135.602,49137.913,49140.276,49142.614,49144.95,48112.652,47783.888,47082.696,47085.028,47087.346,47089.702,46398.825,46059.764,45027.428,44533.168,43997.482,42965.184,42967.51,42390.477,41078.835,40905.268,40141.996,38840.667,37901.483,37624.502,36778.434,36780.745,34734.53,34716.162,34170.141,32858.475,32581.493,31621.618,30992.817,29681.175,29404.141,28092.499,27494.737,26503.823,24954.221,23363.234,23365.545,22250.478,20587.085,20703.239,20271.014,18079.902,16768.26,16139.494,15179.588,13867.942,13042.59,12279.318,10957.277,8621.3723,7878.7648,7032.6965,6755.663,5444.0207,4132.3849,2820.7417,1333.2048,-837.19119,-2148.8402,-2446.5469,-4513.4794,-5049.1521,-7178.1504,-7672.455,-9325.5354,-11330.401,-11741.888,-13953.685,-15265.328,-17280.539,-17940.345,-20234.916,-21039.6,-22609.894,-26208.074,-26205.748,-27972.641,-30174.092,-32634.156,-34473.475,-35143.662,-37407.162,-40032.81,-43134.35,-45563.398,-45840.431,4,3000,3.9370079e-05,8.28256e-06,51990398,0.46532547
-46880.112,-48194.276,-48392.881,-48756.762,-49988.338,-49990.663,-49993.004,-49995.357,-49997.67,-50000.0,-49279.274,-48971.697,-48974.056,-48976.364,-48172.972,-47948.083,-47950.39,-47952.728,-47955.057,-47823.133,-46926.776,-46237.009,-45898.444,-44867.815,-44870.163,-44097.76,-42788.225,-41778.244,-42359.031,-41958.512,-40648.976,-39721.631,-38401.766,-37660.352,-37476.729,-36632.043,-35890.657,-34581.07,-34573.099,-34575.434,-32925.009,-32514.131,-32516.486,-31258.598,-29546.213,-29424.567,-28559.199,-26650.554,-25341.019,-25064.43,-24271.369,-23478.307,-22210.089,-21892.183,-20582.647,-19273.112,-18996.569,-17686.988,-15695.708,-14995.611,-13551.782,-11901.357,-11139.311,-9829.7761,-8520.2261,-7778.8028,-7781.1334,-5717.5467,-4976.1228,-3656.2545,-1799.2368,-386.39758,468.6363,1933.1242,3542.2283,4077.0354,6161.2888,7470.8652,7809.3925,10430.819,11812.661,11810.354,15051.552,16361.087,17670.623,19961.507,21322.692,22126.058,23693.843,25282.288,27593.833,29492.148,31245.85,32669.062,35290.459,37240.454,39500.301,40055.795,42677.215,44544.542,45854.077,45854.077,46135.346,47449.562,48763.735,48962.354,49326.211,50000.0,49082.958,48971.687,48974.017,49699.453,49009.651,48981.02,48983.354,48985.687,48884.699,46924.407,46926.745,46929.074,46931.388,46520.561,45903.1,45905.456,44874.779,44381.313,43071.777,42815.848,42818.17,42820.514,41108.129,40759.24,39997.194,38697.955,37760.281,37483.744,36639.035,36641.342,35621.032,35344.496,34034.933,32725.373,32448.836,31490.503,31492.81,30586.124,30154.638,28400.913,26977.748,26339.612,24833.816,23245.385,23247.693,21142.788,20153.466,20155.804,19280.084,18879.58,16661.005,16033.249,15074.885,14798.345,13488.809,12179.274,11892.356,9560.1515,8250.6161,6941.0807,5724.5106,5354.9569,4696.2108,2839.1907,568.98238,116.80793,-1926.1448,-3535.2489,-4586.5477,-5121.36,-7246.9382,-7802.4256,-9742.0586,-10359.52,-12567.764,-14899.924,-15321.125,-16630.66,-17940.195,-20282.73,-21592.265,-22901.8,-26246.293,-26243.97,-28596.805,-30371.211,-32434.798,-33217.53,-36510.391,-37592.667,-40689.248,-42587.587,-44816.473,-45847.113,4,3000,3.9370079e-05,9.82992e-06,51906882,0.49045464
-46877.993,-47159.19,-47915.534,-48754.512,-49035.757,-49988.327,-49990.668,-49993.021,-49995.334,-49997.663,-50000.0,-49000.418,-48971.791,-48974.098,-48976.446,-47945.89,-47948.197,-47950.534,-47064.59,-47820.948,-46924.654,-46234.935,-45896.393,-45681.849,-44868.185,-44095.836,-43819.266,-42809.371,-42233.305,-40923.818,-40750.58,-39988.559,-38028.404,-37658.876,-37661.193,-37198.749,-35889.305,-34579.809,-34571.839,-34574.174,-33750.205,-32513.014,-32164.192,-30854.748,-30454.234,-30146.679,-27525.462,-26329.64,-26331.963,-25063.834,-23754.39,-23240.26,-22168.377,-21179.124,-20582.364,-19272.92,-18087.421,-17686.907,-16377.463,-15068.019,-14584.916,-12449.131,-11139.687,-9819.9135,-7777.077,-7779.4127,-7781.7431,-6565.256,-4687.7194,-4039.3254,-1800.264,-387.52339,467.45083,1198.4769,2507.9275,4850.2737,6159.706,7469.191,7745.7191,9736.8777,11810.684,13605.624,14016.422,15325.866,17337.7,19958.961,20514.368,22123.361,23691.037,26281.31,27280.876,29044.778,31242.517,33584.888,34894.332,37546.547,38628.776,41084.763,43230.836,44540.28,45849.724,45849.724,46327.205,45937.048,47726.295,48957.785,48960.11,48962.451,48964.758,50000.0,49558.215,48971.783,48974.09,48976.449,48978.783,48175.473,47950.547,47622.335,46922.317,46924.646,46926.96,46929.312,46239.593,45901.1,44653.58,44335.72,44100.493,42811.707,42814.029,42237.963,40928.519,40755.243,39993.25,38033.062,38603.497,36632.976,36170.508,35604.743,34584.519,34307.949,33545.929,32721.936,32445.419,31487.153,31489.46,29673.907,28550.388,28563.046,27367.189,26377.936,25626.284,23242.61,23244.917,22173.035,21183.798,20587.074,19277.585,17059.204,17061.531,16382.172,15072.68,14382.999,12391.84,12177.271,10857.447,8525.4566,7784.0938,6939.4435,5722.9583,5353.4304,4043.993,3664.1589,1249.5044,-462.77746,-1927.1632,-2523.9122,-3554.4795,-4626.3629,-6431.6141,-7865.0094,-10775.458,-12012.601,-11937.948,-14011.764,-16168.187,-17994.099,-18973.023,-19476.784,-22098.045,-23934.282,-25243.726,-26553.169,-29040.12,-31237.859,-31514.428,-33216.365,-34494.822,-37343.298,-41080.064,-43226.178,-44535.622,-45845.066,4,3000,3.9370079e-05,9.85213e-06,51903260,0.47464815
-46880.112,-47440.225,-48950.7,-48953.031,-49038.026,-49990.663,-49993.004,-49995.357,-49997.67,-50000.0,-49279.274,-48971.697,-48974.056,-48976.364,-48978.711,-48929.383,-47950.39,-47952.728,-47955.057,-47823.133,-46513.577,-45896.119,-45898.444,-45900.803,-45407.296,-44097.76,-42808.884,-42811.206,-42235.1,-41782.911,-40648.976,-39339.441,-38029.905,-37660.352,-37662.668,-37200.192,-35890.657,-35603.739,-34573.099,-34027.944,-33544.808,-32514.131,-32165.284,-30855.749,-30455.207,-29114.675,-27360.95,-26650.554,-25341.019,-25064.43,-23754.895,-23240.729,-21177.142,-21179.449,-19983.538,-19118.17,-17963.577,-17056.891,-16377.453,-15067.918,-14378.182,-11901.357,-11139.311,-10852.394,-8520.2261,-7778.8028,-7781.1334,-5717.5467,-4976.1228,-3656.2545,-1799.2368,-386.39758,468.6363,1199.7134,2509.2554,4851.7651,6161.2888,7470.8652,7809.3925,10089.947,11399.482,12709.018,14163.173,15937.558,17340.063,18980.158,20744.201,23159.031,24726.803,26253.307,26870.733,29492.148,31245.85,31749.693,34897.92,35536.04,38384.714,41925.471,43235.006,44544.542,45854.077,45854.077,46135.346,46891.742,47730.779,48011.995,49326.211,50000.0,49082.958,49839.363,48974.017,49699.453,49009.651,48981.02,48983.354,48985.687,46922.051,46924.407,46926.745,46929.074,46931.388,46520.561,46595.21,45967.436,44874.779,44381.313,43071.777,42815.848,42818.17,42242.064,41789.874,40759.24,39997.194,38697.955,37760.281,37669.675,37207.156,35897.621,34588.085,34580.076,34582.422,32931.973,32448.836,31490.503,30862.713,30462.171,29431.539,28566.193,27370.251,26380.93,25071.394,23761.859,23247.693,22217.055,21899.199,20589.663,19280.084,17970.541,16661.005,16033.249,15074.885,13971.946,13488.809,12179.274,11892.356,9270.9263,7217.6691,6755.1503,5817.4805,6016.0762,4045.4281,2735.8919,568.98238,116.80793,-1192.734,-2502.276,-3811.818,-5658.5005,-7463.8604,-7864.4055,-10775.057,-11392.518,-11803.345,-14011.589,-15321.125,-16630.66,-17940.195,-20509.978,-22625.237,-23934.799,-25244.335,-26553.87,-29040.994,-30371.211,-31742.729,-34498.417,-35838.942,-38460.386,-41081.778,-42752.863,-43504.579,-45847.113,4,3000,3.9370079e-05,9.82992e-06,51906882,0.45001736
-46880.185,-47915.429,-48475.58,-48953.056,-49038.049,-49990.663,-49993.004,-49995.358,-49997.67,-50000.0,-49279.291,-48971.721,-48974.08,-48976.387,-48173.015,-47948.131,-47950.438,-47952.776,-47955.104,-47823.183,-46926.848,-46237.097,-45898.539,-44867.934,-44870.283,-44097.898,-42809.051,-42511.811,-41780.772,-40925.733,-39822.809,-39990.43,-38030.184,-37660.639,-37662.955,-37200.49,-35890.985,-34581.429,-34573.458,-34575.793,-32925.406,-32442.229,-31483.936,-31486.277,-30579.612,-29115.161,-27361.477,-26651.098,-26333.199,-25065.011,-23755.506,-23241.352,-22169.419,-20859.914,-20149.504,-18395.843,-17964.322,-16654.817,-16027.042,-15068.73,-13552.631,-11902.244,-11140.216,-9830.7108,-8521.1913,-7779.7852,-7782.1158,-6565.5721,-4687.9481,-4039.5239,-1800.3584,-1244.8996,921.95944,1498.0772,2508.0336,4592.2567,5664.1765,7469.5279,7746.0689,9396.4555,11398.053,13606.247,14161.68,16359.543,16966.625,19908.23,21321.033,22630.537,23940.042,25280.537,27592.027,28901.532,31078.692,31634.169,34648.063,37238.424,38547.929,41923.332,43232.837,44542.342,45851.846,45851.846,45575.316,45939.175,48565.172,48960.052,49323.9,49997.673,50000.0,48969.384,48971.714,49697.133,49007.347,48978.717,48981.051,48983.383,47952.768,47624.539,46924.49,46926.818,46929.132,46931.484,46241.733,45903.225,44872.571,44379.116,43844.304,42813.688,42816.01,42239.917,41787.739,40757.128,39995.1,38695.891,37758.239,36634.669,36637.019,35895.622,35608.711,34578.108,34032.977,33549.828,32446.918,31488.607,31490.914,30584.249,29274.744,27965.239,26655.734,26337.835,25069.647,23760.143,23245.988,22174.056,21184.773,20588.021,19278.472,18092.916,17692.429,16382.924,15073.371,13763.862,12939.855,12177.827,11890.916,9269.5471,7216.3377,6753.8296,5723.2139,5353.6688,4044.1705,2734.6647,1425.1532,115.64174,-1927.2635,-3536.3301,-3812.8927,-5122.4042,-7247.9331,-7803.4075,-10083.877,-11393.417,-12702.922,-14157.036,-16354.876,-17664.411,-18973.916,-20283.421,-22099.084,-23150.345,-25244.911,-26554.415,-28452.716,-31941.754,-32548.828,-33858.333,-36510.705,-37592.955,-41918.695,-42753.031,-45012.835,-45847.21,4,3000,3.9370079e-05,9.852335e-06,51905675,0.5473163
-46882.587,-47917.807,-47920.152,-48759.149,-49040.401,-49992.993,-49995.334,-49997.687,-50000.0,-49558.161,-49694.781,-49005.062,-49761.437,-48978.741,-48175.387,-47950.508,-47952.815,-47955.153,-47069.189,-47825.564,-46929.249,-46931.556,-45962.938,-45686.415,-44376.916,-43842.127,-42811.549,-42813.871,-42237.792,-40928.274,-40651.742,-39724.44,-38404.637,-37663.257,-37479.642,-36634.996,-35893.644,-34584.118,-34576.148,-34031.019,-33547.905,-32517.276,-32168.445,-30858.971,-29549.497,-29272.921,-27529.608,-26333.758,-26336.081,-24830.344,-23241.973,-23244.306,-22172.399,-21183.123,-20586.349,-19276.875,-19000.345,-17690.825,-16381.35,-15071.876,-14795.342,-12514.877,-10874.886,-10846.219,-7780.7656,-7783.1013,-7785.4318,-6661.8793,-5352.405,-4042.9274,-1803.8142,-391.04084,463.95317,1928.3728,2525.1356,4846.8776,5619.2328,7248.9467,7804.367,9743.9413,10981.109,13602.431,14013.238,15322.712,16632.187,18922.964,20511.335,22626.511,23150.943,26247.422,26864.819,28897.359,31074.468,32776.501,35924.582,37905.44,38626.162,40245.516,42753.195,44258.92,45847.277,45847.277,45570.754,46492.397,47920.152,48955.41,49319.25,49352.577,49881.709,49130.014,50000.0,49279.278,48971.716,48974.075,48976.408,48978.741,47948.149,47619.929,46919.895,46922.224,46924.538,46926.89,46237.155,45898.654,45684.056,44374.581,43065.107,42809.19,42811.512,42235.433,40925.958,39823.069,39990.667,38691.489,37753.859,37477.335,36167.837,35602.059,35604.381,34573.802,34028.684,33545.546,32442.662,31484.373,30856.612,30456.089,29270.562,28394.927,27684.528,26375.038,24827.997,23239.64,23241.947,23161.672,20860.565,20150.202,20152.531,17965.041,16655.567,16027.84,15069.521,14792.993,13483.519,12174.045,11876.811,8522.1455,7780.7656,6936.0957,6566.5593,4688.9907,4040.5781,2731.103,1246.0249,-466.29666,-1197.3397,-3519.0868,-3816.3015,-5125.7824,-6435.2715,-7806.723,-10087.139,-12016.388,-11941.732,-14015.597,-15325.071,-17336.952,-18976.971,-19480.743,-21595.919,-24475.439,-25247.819,-27177.048,-29343.864,-31076.827,-32551.565,-33861.04,-35841.932,-37512.939,-41084.523,-43230.688,-44540.162,-45849.636,4,3000,3.9370079e-05,9.919725e-06,51904462,0.49674392
-46874.369,-47910.767,-48471.542,-48949.55,-49034.638,-49988.313,-49990.657,-49993.013,-49995.328,-49997.661,-50000.0,-48999.258,-48970.598,-48972.908,-48975.258,-47943.505,-47945.815,-47948.156,-47950.487,-47818.419,-46921.084,-46230.565,-45891.63,-44859.877,-44365.848,-43830.451,-42798.7,-42501.128,-41769.275,-41771.608,-40533.024,-39056.58,-38386.775,-37644.552,-37460.728,-36149.764,-35583.371,-35585.695,-34553.931,-34556.269,-33731.344,-32492.717,-32143.49,-30832.526,-30431.547,-29089.553,-27333.915,-26622.744,-26304.491,-25831.127,-23723.926,-23209.199,-22177.435,-21538.619,-19514.144,-19082.143,-18960.41,-17649.4,-16338.436,-15989.209,-12682.425,-11857.458,-11094.581,-10807.35,-8762.1938,-8195.763,-7732.7396,-6607.909,-4924.6692,-2951.8782,-1640.9077,-1188.24,981.03325,2292.0037,2589.5565,4913.9395,6224.8917,6718.9373,7874.7932,10157.835,11468.799,12779.763,14980.075,15401.691,18119.03,20091.867,20368.708,22186.394,24024.762,26338.827,26956.927,29581.201,30468.195,34602.278,34599.922,35941.908,38566.194,41190.487,43339.051,44650.015,45960.979,45960.979,46997.428,46999.776,48677.327,49072.647,49074.975,49077.318,50000.0,49950.612,49528.974,49396.884,49088.971,49091.333,49093.669,49096.004,48994.907,47032.476,47034.817,47037.148,47039.465,47041.82,46351.3,46012.414,44980.612,44486.608,43951.199,42919.435,42921.76,42345.025,41034.061,40757.171,39446.207,38797.051,37858.353,37767.649,37304.625,36738.194,34693.038,34674.68,34128.942,33645.254,32541.115,31581.736,30953.261,30552.282,29365.407,28488.776,27777.569,25473.878,25155.625,24361.724,23567.783,22256.807,20945.843,20234.672,20237.004,18047.026,17139.371,16459.224,16109.948,13837.244,12526.28,11980.569,11962.21,9337.9213,7851.1649,7005.5342,6728.6441,5417.6802,4106.7229,2795.7582,1133.1938,-984.3745,-402.94248,-2427.4418,-3759.0942,-5070.0647,-6381.0434,-7629.963,-8651.3717,-10727.589,-12524.592,-13969.992,-14856.985,-16261.016,-18885.303,-19441.355,-21558.937,-23655.836,-26187.018,-25802.066,-28426.37,-31050.63,-31492.972,-33196.884,-35149.007,-38362.733,-41069.71,-43218.316,-45284.153,-45840.243,4,3000,3.9370079e-05,8.73527e-06,51963505,0.48263544
