E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199,E200,E201,E202,fname,deltaX,mX,deltaY,mY,sigma,eta
-40556.327,-43414.714,-44733.192,-44759.246,-44785.3,-44811.355,-44837.409,-44863.463,-44889.517,-45658.028,-45491.593,-44967.68,-45983.675,-46394.707,-46420.761,-46446.815,-47792.792,-47873.843,-47899.897,-47925.951,-47952.005,-47978.059,-48004.114,-47507.698,-46681.303,-47394.817,-48878.285,-48656.854,-49095.384,-48543.972,-48212.547,-48238.601,-49529.581,-48318.208,-48316.764,-48480.31,-49743.791,-49769.845,-49410.922,-48914.507,-49848.008,-49874.062,-49900.116,-49128.717,-48577.305,-48603.359,-49674.352,-48902.953,-48681.522,-50000.0,-48733.63,-47467.261,-48620.748,-47684.359,-48507.866,-47488.982,-48010.007,-48338.543,-47567.145,-47593.199,-48444.204,-49020.226,-48056.339,-46624.979,-46348.55,-47612.032,-46455.656,-46426.713,-46452.767,-46286.333,-45129.956,-44441.053,-42872.201,-42788.261,-41714.38,-41135.47,-40556.56,-39482.679,-38463.795,-36454.968,-34666.129,-32052.339,-30428.49,-24954.868,-24650.942,-19397.307,-18983.385,-16094.599,-13590.802,-11224.502,-6328.3554,-2422.1413,439.13534,6380.2218,11881.345,16227.539,23708.543,24534.938,32730.9,36444.626,39333.4,42083.238,39606.94,43675.256,44663.753,43892.354,44963.347,44989.401,45015.455,45041.509,45067.564,45918.569,45587.144,46135.668,46546.699,46572.754,46598.808,46624.862,46650.916,46676.97,46703.024,47004.062,47772.573,47221.161,48182.16,48813.179,48921.728,48260.323,48286.377,48312.431,48338.485,48364.539,49573.024,48526.641,49790.122,48523.753,49869.729,49675.796,48546.918,48572.973,49066.499,50000.0,49393.591,48677.189,48703.243,48729.298,48755.352,48781.406,48807.46,48833.514,48859.568,48885.623,47619.253,48937.731,48716.3,47944.901,48603.418,47667.029,47693.083,47719.137,47745.191,47771.245,47797.299,47823.354,47849.408,46720.53,46526.597,45232.729,45203.786,45229.84,45063.406,43907.03,43575.605,42584.219,42610.273,42031.363,40600.003,39938.598,39112.202,37680.842,34214.602,32068.284,30636.924,29205.564,27774.204,20898.164,20649.235,17760.46,15174.168,12972.85,8626.6512,5930.3657,4691.5007,372.81817,-4633.3314,-12499.304,-15938.041,-21136.689,-28397.71,-28399.154,-35962.653,-39181.408,5,2000,4.7169811e-05,2.402824e-06,1388666900.0,0.39455926,0.9976535
-40425.603,-40698.29,-44589.451,-44615.424,-44641.396,-44667.369,-45186.771,-45514.283,-44745.288,-44771.261,-44797.234,-45727.825,-46219.814,-46245.787,-46271.76,-46297.733,-46323.706,-47692.9,-46485.302,-47772.258,-47798.231,-47824.204,-47850.177,-47876.15,-47902.123,-47928.096,-47954.069,-48829.835,-48444.618,-48031.988,-48057.961,-49262.679,-49480.541,-49506.514,-49477.661,-48187.826,-48433.1,-49610.406,-49252.601,-48757.733,-49140.071,-48974.155,-49740.27,-49766.243,-49792.216,-49818.189,-48802.481,-49623.421,-48689.95,-48551.447,-48577.42,-47397.236,-50000.0,-49779.259,-49010.264,-49666.729,-48733.258,-48183.565,-48072.474,-48071.035,-47466.516,-47492.489,-47518.462,-47544.435,-47570.408,-47596.381,-46306.546,-46277.693,-46303.666,-46137.75,-44710.852,-43283.953,-42734.259,-43171.423,-41744.524,-41002.942,-39493.805,-38313.62,-36475.531,-35624.299,-33457.257,-30577.487,-30219.682,-26215.992,-24624.617,-20566.102,-19139.203,-16506.146,-10802.87,-8909.9556,-6578.4385,-2629.5736,332.4351,4418.3554,11355.205,16181.281,21555.605,28465.039,36909.582,35293.674,39215.126,40585.76,39405.575,42172.816,43651.661,44472.601,43868.083,44853.499,44879.472,44905.445,45671.56,45505.645,45887.982,46379.971,46405.944,46431.917,46457.89,46483.863,46509.836,46535.809,46753.67,47958.388,47627.997,46639.7,46665.673,46691.646,47402.936,48114.226,48140.199,48166.172,48192.145,48218.118,49422.836,48379.715,49639.258,48322.01,48485.046,49525.288,48399.929,48425.902,48451.875,48477.848,47873.329,47871.889,47760.799,48088.311,48607.712,48633.685,48659.658,48685.631,50000.0,48737.577,48681.312,47583.365,48815.496,48512.517,47496.808,47522.781,47548.754,47574.727,47600.7,47626.673,46748.028,47294.842,46635.498,47511.264,46522.968,45096.069,45094.629,46244.522,43940.417,44871.008,43444.11,42455.814,42481.787,41904.681,41163.099,39653.962,39323.57,38006.322,35126.551,34439.795,32108.278,29228.507,26348.736,23468.966,20589.195,17709.424,14829.654,12717.438,10413.329,5367.9534,2680.0798,-939.8331,-5409.5389,-12072.25,-16432.31,-19312.084,-26687.534,-34172.634,-37545.833,-39054.97,5,2000,4.7169811e-05,2.399704e-06,1384338700.0,0.43822998,0.99423254
-41905.446,-43319.27,-43512.067,-44509.632,-43731.157,-44811.974,-44838.267,-44864.56,-44890.853,-44917.146,-45775.958,-46357.264,-46383.557,-46409.85,-47601.669,-46601.189,-46488.73,-47902.554,-47928.847,-47955.14,-47981.433,-48007.726,-48034.019,-48060.313,-47476.092,-47419.133,-48139.192,-48165.485,-48191.778,-49244.845,-48521.871,-48270.658,-48296.951,-49683.025,-49681.567,-48514.584,-49567.65,-48733.674,-49842.241,-49868.534,-49339.815,-48533.59,-49281.399,-49973.707,-50000.0,-49055.021,-48665.055,-48691.348,-48717.642,-48743.935,-48770.228,-48796.521,-48822.814,-49098.863,-49596.917,-47930.422,-48428.476,-47566.749,-48259.057,-48257.6,-47645.629,-48587.692,-49085.746,-48029.765,-46585.275,-46389.563,-46415.856,-46414.399,-45191.914,-46494.736,-46243.523,-45159.791,-44298.065,-41910.054,-41076.078,-41102.371,-39574.629,-37519.626,-37018.657,-36018.178,-34573.688,-31935.921,-27744.12,-24717.845,-24522.134,-20274.831,-17581.561,-15831.803,-12528.026,-9085.5015,-6530.9869,-2144.9315,76.575567,7293.1943,13399.788,17758.093,21505.884,28972.258,31665.526,37022.853,40104.629,41492.16,42739.481,40656.727,44595.858,45426.919,44814.948,45812.512,45838.806,46531.114,47278.923,47305.216,47331.509,47357.802,47384.096,47410.389,47436.682,47462.975,47489.268,47515.561,47541.854,47568.148,47594.441,48064.744,48507.296,47673.32,48393.379,49113.438,50000.0,48666.513,48831.559,49218.61,49244.903,49271.197,49297.49,49323.783,49350.076,49154.364,48320.388,49428.956,49455.249,49481.542,48869.571,48146.597,48977.658,49586.714,49613.008,49639.301,49665.594,49691.887,48413.901,48356.942,49770.767,49797.06,49823.353,49516.639,48488.408,48514.701,48540.995,48567.288,48593.581,48619.874,48646.167,48672.46,48698.753,48725.047,46253.784,47334.601,46056.615,47442.688,47080.473,44720.213,44385.748,43385.268,43411.561,42827.341,41382.851,39938.361,38493.871,37992.903,35965.65,35270.427,32910.167,31271.423,27107.372,22832.319,21387.83,19499.33,15418.532,12891.768,11447.273,8892.7494,5144.9647,786.66744,-4265.4029,-10427.489,-15812.572,-21253.155,-27109.993,-31745.804,-34827.58,-39130.384,5,2000,4.7169811e-05,2.109954e-06,1401404900.0,0.46316463,0.9736279
-39815.308,-38724.772,-42753.036,-43976.851,-44002.649,-44028.446,-44054.244,-44080.042,-44105.839,-44131.637,-44974.264,-45544.615,-45570.413,-45596.211,-45622.008,-45647.806,-45673.604,-45699.401,-45834.11,-47112.38,-47138.178,-47163.975,-47189.773,-47215.571,-47241.368,-47267.166,-47292.964,-48162.819,-48705.942,-47724.316,-47396.154,-48592.741,-47556.66,-48807.703,-47608.256,-49975.632,-47986.583,-50000.0,-48582.732,-47628.333,-48743.237,-49776.459,-48359.19,-47731.524,-48628.607,-48191.534,-47808.917,-47834.715,-47860.512,-49166.01,-49273.491,-46658.205,-47963.703,-47989.501,-48015.298,-48041.096,-48066.894,-47520.91,-46757.106,-46782.903,-46808.701,-46834.499,-46860.296,-46886.094,-46911.892,-46937.689,-45656.559,-45627.902,-45653.699,-45679.497,-45160.741,-43008.326,-42598.481,-41181.213,-40362.953,-40388.75,-39652.173,-38234.905,-36817.636,-35400.368,-32893.993,-30033.658,-28425.796,-25674.372,-21452.654,-18728.458,-17093.366,-14832.028,-14095.451,-11235.121,-8374.7959,-4261.9887,776.55903,7448.7666,12596.225,17362.496,24143.614,24635.142,32750.416,37707.281,39287.915,40649.298,40593.413,39829.608,43449.458,43475.255,43909.468,44888.234,44914.031,45593.293,46327.01,45535.978,45915.735,46404.403,46430.201,46455.998,46481.796,46507.594,46533.391,46668.1,47946.37,47699.891,46636.582,47098.022,47532.235,47312.984,47420.464,47527.945,48152.751,48178.549,48204.346,47141.038,48065.348,49534.212,48334.765,49640.263,48359.132,48602.751,49772.111,49797.909,49360.836,48488.121,49140.155,49193.18,48565.514,47720.026,48208.694,48642.907,49785.039,48857.868,50000.0,48746.097,48771.895,48634.327,47707.156,48522.556,47513.703,47539.5,47565.298,47591.096,47616.893,47642.691,47668.489,47694.286,47720.084,46602.32,46410.296,46436.094,46434.664,45126.306,44770.916,42727.412,43488.356,42506.73,42532.528,42558.326,41222.74,38362.406,38034.244,37651.626,33212.087,34000.259,32229.031,28116.224,25146.979,24900.5,19698.586,19506.562,17490.285,13186.881,9809.2106,7847.3888,4987.0605,1418.814,-5253.3935,-13014.699,-21157.205,-21512.599,-26415.008,-33604.541,-35675.274,-38453.925,5,2000,4.7169811e-05,2.15428e-06,1374995600.0,0.8571733,0.99564993
-39778.685,-39968.529,-42726.976,-43955.192,-43981.082,-44006.973,-44032.863,-44058.754,-44740.458,-45476.813,-44682.936,-45064.059,-45554.484,-45580.375,-45606.265,-45632.156,-45658.046,-47022.89,-45819.129,-47101.996,-47127.887,-47153.777,-47179.667,-47205.558,-47231.448,-47940.478,-47884.392,-48156.212,-47772.219,-48371.947,-47660.047,-47412.681,-48695.548,-47491.788,-48856.631,-48745.894,-47979.343,-50000.0,-48577.635,-48084.34,-49011.974,-48409.376,-47697.476,-47723.367,-47749.257,-47775.147,-47801.038,-47826.928,-47852.819,-49163.011,-49270.878,-46646.188,-47956.381,-47982.271,-48008.161,-48034.052,-47568.082,-46719.554,-47401.258,-48137.614,-46523.97,-46358.581,-45865.286,-46574.315,-45753.113,-45560.399,-45586.289,-45612.18,-45528.768,-44106.403,-42957.294,-43338.417,-43938.144,-42515.779,-41093.414,-40354.189,-38849.847,-37673.412,-35841.164,-33981.59,-32559.225,-29961.86,-27091.24,-26898.526,-21404.65,-19982.285,-18341.314,-15771.263,-13201.228,-9292.2459,-7132.0905,-3250.4246,-407.1299,7081.5129,11946.9,15282.055,19600.931,29521.549,35070.075,36820.347,36876.433,42341.548,43815.694,45125.886,44905.846,44139.295,45203.557,45229.448,45255.338,45937.042,46673.398,46699.288,46725.179,46751.069,46776.96,46802.85,46828.74,46854.631,46880.521,47015.714,48298.581,48324.471,47995.129,47447.183,48402.143,47826.87,47770.784,48479.814,48505.704,48531.595,48557.485,49676.399,48800.545,48635.156,50000.0,48686.937,48712.828,48738.718,48764.609,49173.057,49718.133,48842.28,49496.659,49549.875,48919.951,49820.26,49381.616,47959.251,48777.583,49049.403,47790.992,47734.906,47842.773,48989.012,47812.577,48166.374,49230.637,48764.667,47916.139,47942.029,47967.92,47993.81,48019.7,48045.591,48071.481,46949.698,46756.984,45471.246,46808.764,46616.05,44319.267,45246.901,44179.769,44205.659,43712.364,42289.999,40867.634,39445.269,38022.904,36600.539,35178.174,32662.786,30967.166,28287.824,26756.157,25279.141,22271.893,18171.622,15301.002,12430.377,10024.282,6415.8767,1714.4513,-418.37851,-3288.9988,-8782.8653,-17911.046,-21792.717,-26576.128,-28736.283,-36580.157,-38412.406,5,2000,4.7169811e-05,2.023986e-06,1379940100.0,0.56125474,0.98778737
-43167.455,-39299.162,-43219.795,-43245.964,-43603.578,-44679.319,-44705.489,-44731.658,-45420.715,-45419.265,-45638.776,-46217.352,-46243.522,-46269.691,-47455.914,-47703.046,-47729.216,-46401.99,-47781.555,-47807.725,-47833.894,-47860.064,-47886.234,-47912.403,-47938.573,-47964.743,-47990.912,-48873.311,-49424.267,-49450.437,-48371.794,-49309.434,-48258.412,-49527.495,-48200.27,-48364.541,-49633.624,-49659.794,-49685.964,-49712.133,-49738.303,-49764.473,-49790.643,-49015.823,-49345.816,-48902.441,-48514.306,-48540.476,-48566.646,-48592.815,-50000.0,-49943.309,-48671.324,-48697.494,-48723.664,-48749.833,-48278.838,-47421.158,-48110.215,-48108.764,-48328.276,-47995.381,-47552.006,-47578.176,-46444.293,-46249.5,-46275.67,-44948.445,-46217.528,-45166.506,-45827.942,-43644.488,-43228.733,-41791.026,-40960.967,-40296.629,-39632.291,-38802.231,-36425.435,-35567.755,-34489.112,-29488.387,-28741.188,-26060.568,-23158.986,-20533.607,-19675.924,-15061.872,-13927.992,-9562.5442,-6301.8979,-3593.6577,3644.3049,8258.3392,11767.577,17596.917,20277.536,28509.837,36300.213,38400.807,37076.483,41219.528,39864.683,40388.018,44060.067,44086.237,44526.711,45519.591,46125.787,46952.946,46979.116,47005.285,47031.455,47057.625,47083.794,48270.017,48517.149,47217.544,47188.473,47325.124,48621.828,48647.997,48674.167,48258.412,47870.277,48752.676,48088.338,48197.369,48831.185,48857.355,48883.524,47804.882,48742.522,48962.033,48988.203,49014.373,49040.543,49066.712,49092.882,49119.052,49614.766,50000.0,49197.561,49223.73,49249.9,49276.07,49302.239,49328.409,49354.579,48165.455,49324.057,49433.088,49376.397,48104.412,48379.164,49206.323,48182.921,48209.091,48235.26,48261.43,48287.6,48313.77,48339.939,47371.778,48088.455,47258.396,45820.689,47034.532,47088.322,45650.616,44406.251,44432.421,44099.527,43103.745,43129.915,43156.085,41801.239,39673.025,39091.548,37239.538,35359.906,33922.2,32484.494,29776.254,28228.066,22647.314,21071.506,18390.887,16953.18,14742.105,9907.0972,5734.9773,4932.5463,1368.0767,-4323.1561,-9572.4552,-16368.505,-22612.148,-28441.482,-31840.23,-37338.121,-39024.41,5,2000,4.7169811e-05,2.16572e-06,1394823900.0,0.6662319,0.9357778
-40458.135,-40648.972,-43421.855,-44656.497,-44682.523,-44708.549,-44734.575,-44760.601,-44786.627,-45554.304,-46212.107,-46238.133,-46264.159,-46290.185,-46316.211,-46342.237,-47686.753,-47740.248,-46420.314,-46446.34,-46747.052,-47871.82,-47897.846,-48445.775,-48719.018,-47975.924,-48771.07,-48549.878,-48987.933,-48437.119,-48106.053,-48132.079,-48158.105,-49530.091,-48210.157,-48236.183,-48481.957,-49661.663,-49303.129,-48340.287,-48366.313,-48392.339,-49132.547,-49021.23,-48470.416,-48496.442,-48522.468,-48548.494,-48574.52,-48600.546,-50000.0,-47361.575,-48678.624,-48704.65,-48730.675,-48344.673,-47903.733,-48231.913,-47461.351,-47487.377,-48337.46,-48006.394,-46576.586,-46218.052,-47397.758,-46407.447,-46296.13,-46322.156,-46238.308,-45193.06,-46400.234,-45712.077,-43705.429,-42687.65,-41010.625,-40349.936,-38920.128,-39193.371,-36939.506,-35647.041,-33475.582,-30589.94,-28967.852,-26192.085,-24679.871,-21794.229,-19348.084,-18165.49,-13137.293,-9784.696,-5443.2207,-2997.0767,-880.55389,5054.0912,13186.232,17088.216,21649.44,28572.961,29783.02,37503.129,39344.966,40718.394,40909.231,43517.302,43543.328,43898.977,44968.808,44994.834,45020.86,45706.132,46446.34,45648.309,46031.426,46524.418,46550.444,46576.47,46602.496,46628.522,46654.548,46790.448,47887.748,46732.625,47115.743,48158.105,48184.131,48210.157,48236.183,48262.209,49139.76,48753.758,48340.287,49465.055,48584.618,48418.364,48444.39,48470.416,48496.442,48522.468,48548.494,48574.52,49067.511,50000.0,49394.249,48678.624,48704.65,48730.675,48756.701,49826.533,49055.97,48834.779,48860.805,48886.831,48830.451,47730.266,48717.692,47617.506,47643.532,47669.558,47695.584,47721.61,47747.636,47773.662,47799.688,47825.714,47851.74,46724.086,46530.363,46556.389,46582.415,46498.567,45068.759,43913.636,43582.571,42592.26,42618.286,41435.695,40610.196,39784.696,37750.58,37254.703,37280.729,34010.527,32031.348,30601.54,27825.772,23566.702,20818.403,19168.846,16283.204,13012.999,10072.41,7900.9561,2735.4318,-1606.0433,-5150.9309,-8036.5733,-16690.614,-22048.426,-28312.702,-30731.378,-36034.253,-39084.707,5,2000,4.7169811e-05,2.36374e-06,1387161100.0,0.5557935,0.9693301
-42259.882,-41001.054,-42475.688,-43704.31,-43730.209,-43756.108,-43782.007,-43807.906,-43833.805,-44597.738,-45252.333,-45278.232,-45304.131,-45330.03,-45355.929,-45381.828,-46719.789,-45460.961,-46826.256,-46852.155,-46878.054,-46903.953,-46929.852,-46955.751,-46380.288,-46324.184,-47033.448,-47906.72,-48451.976,-47466.495,-48230.428,-48529.673,-48555.572,-48581.471,-48662.04,-50000.0,-49588.545,-47318.337,-47344.236,-47834.823,-48762.764,-48159.967,-48158.532,-49633.165,-48483.676,-48482.24,-47879.443,-47577.327,-47603.226,-47629.125,-49021.754,-47680.923,-47542.814,-46612.002,-47758.62,-47784.519,-47318.395,-47043.613,-47206.185,-46521.384,-47367.322,-47037.871,-45615.035,-46324.3,-45502.826,-45310.048,-45335.947,-45361.846,-45278.406,-44046.913,-44072.812,-43743.361,-42320.526,-41417.048,-40841.586,-39418.75,-37995.915,-37420.452,-37446.351,-34438.108,-32304.573,-29706.349,-25577.387,-25275.271,-21091.64,-18493.416,-17863.282,-13843.647,-10972.081,-9029.8982,-7415.7205,-3095.4163,1224.8879,7923.3033,14840.396,18696.011,19490.151,25067.847,33488.343,37015.944,39887.513,42620.975,39913.412,40431.334,43819.391,43380.601,45483.931,45509.83,45535.729,45561.628,46325.561,46980.156,47006.055,47031.954,47057.853,47083.752,47109.651,47135.55,47161.449,47187.348,47404.59,48332.531,47620.395,48657.675,48164.216,47944.104,48735.372,48761.271,48787.17,48813.069,48838.968,49958.251,49082.108,48916.665,48942.564,48968.463,48994.362,49020.261,49046.16,49454.743,50000.0,49123.857,49149.756,49175.655,49201.554,49227.453,49253.352,49279.251,49305.15,49331.049,49356.948,49382.847,49408.746,49434.645,49214.532,48447.728,49102.323,48171.51,48197.409,48223.308,48249.207,47455.068,47836.317,48326.904,47286.753,47011.972,45807.813,47009.1,47062.334,45639.499,44408.006,44433.905,44104.454,43118.972,43144.871,42569.408,41146.573,39723.738,39148.275,37315.421,35455.231,32939.012,32418.218,29929.333,27057.763,22764.794,18991.182,20028.461,17703.584,13847.968,12534.466,8050.1452,6189.9624,-262.43408,-4172.7191,-8520.3491,-15738.127,-20878.474,-22957.34,-29191.067,-35124.113,-38159.69,5,2000,4.7169811e-05,1.831707e-06,1380396500.0,0.6663157,0.99979985
-41525.173,-39129.08,-44329.799,-44355.878,-44381.957,-44408.036,-44434.115,-44460.194,-44486.273,-44512.352,-45364.172,-45940.745,-45966.824,-45992.903,-46018.982,-46045.061,-46071.14,-47445.929,-46233.397,-47525.611,-47551.691,-47577.77,-47603.849,-47629.928,-47656.007,-47682.086,-47708.165,-48587.509,-48200.718,-48804.816,-48087.728,-47838.561,-49130.775,-49266.953,-47916.798,-48080.5,-49345.19,-49371.269,-49012.003,-48515.113,-50000.0,-49585.684,-48125.43,-48151.51,-49058.378,-48616.538,-48229.747,-48255.826,-48281.905,-48307.984,-48334.063,-48442.716,-49432.159,-47283.788,-48438.38,-48051.588,-47609.748,-48516.617,-48542.696,-48568.775,-46943.373,-46776.779,-47270.778,-46223.395,-47102.739,-46110.405,-45998.86,-46024.94,-46051.019,-45884.425,-44451.696,-43376.788,-42962.472,-41529.743,-40702.557,-40040.519,-39378.481,-39404.56,-37558.961,-33649.01,-32601.627,-32627.706,-30121.514,-25881.268,-24283.391,-20208.292,-18555.364,-15663.815,-13157.623,-10789.06,-5888.2307,-3244.4159,280.18241,8208.7376,11953.546,14349.639,20378.989,27646.951,34914.912,37008.234,39817.197,42569.665,42595.744,42786.971,44271.858,45096.153,44489.165,45478.608,46082.705,46907.0,46189.912,46408.664,46985.237,47011.316,47037.395,48219.511,47227.177,48436.817,47141.712,47167.791,47386.542,48320.936,47603.849,48648.341,48674.42,48700.499,48038.461,48147.114,48778.736,48804.816,47812.481,49682.714,49075.726,48909.132,48935.211,48961.29,48987.369,49013.448,49039.527,49450.952,50000.0,49117.765,49143.844,49169.923,48397.786,49607.426,49661.03,49274.239,49300.318,48115.311,49269.902,49378.555,49404.635,49430.714,49209.071,48106.638,48132.717,48158.796,48184.875,48210.954,48237.033,48263.112,48289.191,48315.27,48341.35,47211.392,47017.274,47043.353,47069.432,46985.412,45552.683,44670.448,45081.872,43071.125,43097.204,43123.283,41773.128,38881.591,37696.584,36786.824,37390.922,33370.872,32295.964,31055.908,26925.76,24006.698,21252.785,19379.661,15634.859,13816.784,11393.162,8308.9482,5032.0739,1479.9444,-2595.1532,-10193.402,-16057.61,-21041.027,-26850.181,-35081.506,-34752.655,-38772.704,5,2000,4.7169811e-05,2.081832e-06,1389995000.0,0.8353545,0.98770183
-39837.2,-40108.112,-43810.547,-42883.15,-44025.56,-44051.364,-44077.168,-44102.972,-44128.776,-44889.906,-44725.07,-45104.92,-45593.707,-45619.511,-45645.315,-45671.119,-45696.923,-47057.208,-45857.468,-47136.05,-47161.854,-47187.658,-47213.462,-47239.266,-47265.07,-47971.731,-47915.832,-47342.481,-48294.252,-48755.804,-48781.608,-48807.412,-48833.216,-47524.539,-48939.293,-50000.0,-47792.591,-48662.659,-47626.325,-48115.112,-49039.648,-49065.452,-48383.164,-48545.139,-48271.366,-47806.953,-47832.757,-47858.56,-47884.364,-49190.18,-49297.687,-49241.788,-47987.58,-48013.384,-48039.188,-48064.992,-48090.796,-47544.68,-47434.312,-47432.882,-46832.297,-46858.101,-47864.34,-47209.286,-45791.672,-45599.602,-45625.406,-45651.21,-45677.014,-45512.177,-44366.907,-44038.665,-43056.799,-42047.7,-40384.977,-39729.924,-38312.31,-36894.696,-36403.048,-35421.183,-31824.825,-31033.6,-29806.626,-24385.57,-21470.07,-18609.037,-16183.741,-15310.813,-11768.928,-10351.324,-7299.6519,-2178.1732,2126.2693,8800.1045,13077.326,17354.541,24137.312,26862.172,34271.332,37785.987,36561.874,40647.019,40836.229,43585.463,44809.576,44835.38,44452.669,44015.49,45484.712,45646.688,45699.726,45534.89,45914.74,46403.527,46429.331,46455.134,47706.482,46561.211,46532.546,46558.35,46584.154,46609.958,46635.762,46661.566,47204.822,47475.734,47419.835,48126.497,48152.301,48178.105,48203.909,48229.713,48255.517,48281.321,48307.125,48332.929,48358.733,48602.411,49472.478,48436.144,48461.948,48487.752,48513.556,48539.36,48565.164,48590.968,48616.772,48642.576,48668.38,48694.184,50000.0,48745.792,47409.881,47599.091,48823.204,48522.196,47513.097,47538.901,47564.705,47590.509,47616.312,47642.116,47667.92,47693.724,46657.391,46383.617,46409.421,47742.472,45072.08,43981.278,46131.357,43815.011,43840.815,43430.87,42530.708,42556.512,41220.601,39122.129,37704.515,37212.868,36231.003,34813.389,32224.7,29363.668,26502.636,24948.851,20780.573,17919.541,15358.086,13177.908,8873.4484,5658.3762,4240.7705,1406.973,-4477.0661,-10796.845,-16544.717,-23327.493,-26052.353,-27469.967,-35287.641,-38475.485,5,2000,4.7169811e-05,2.163141e-06,1375330800.0,0.51101184,0.9891217
-41886.178,-41994.924,-43481.082,-44719.305,-44745.406,-44771.508,-44797.609,-44823.71,-45510.969,-45509.522,-45728.461,-46305.527,-46331.629,-46357.73,-46383.831,-47649.603,-47813.446,-47811.999,-46598.43,-47891.75,-47917.851,-47943.952,-48410.825,-48326.734,-47250.906,-48048.358,-48074.459,-48100.561,-49063.302,-48510.891,-48178.865,-49389.54,-49608.479,-48284.717,-49660.682,-49549.042,-48335.473,-48664.605,-49379.412,-48882.097,-49817.29,-49843.392,-49153.239,-48518.183,-49425.828,-48983.609,-49643.32,-50000.0,-48813.979,-48674.792,-48700.893,-48726.994,-48918.385,-49908.674,-48474.72,-47867.212,-48857.501,-48305.09,-47532.293,-47558.394,-48410.942,-48078.917,-46644.962,-47359.769,-46531.876,-46337.591,-46363.693,-45039.931,-46305.703,-45257.423,-45917.134,-44097.504,-44261.347,-42414.169,-41834.209,-40400.254,-38966.3,-38386.34,-36539.162,-36703.005,-33781.446,-30611.953,-27717.943,-26173.795,-24684.744,-21790.734,-18455.95,-13550.907,-12116.956,-10214.692,-6769.717,-4316.4781,-761.31014,5713.9616,14172.717,19546.073,27674.246,29962.195,31148.216,36466.47,36770.948,40903.181,40846.638,40239.13,44865.785,44092.988,45165.922,45192.024,45218.125,45905.384,45903.937,46122.876,45790.85,46340.368,46752.145,46778.246,46804.347,48152.764,46856.55,46882.652,46908.753,47210.337,47980.24,47427.829,47867.154,48251.382,49820.184,49074.935,48494.975,48521.077,48547.178,48573.28,49783.955,48735.675,48651.584,50000.0,48703.787,48509.502,47681.609,49167.766,49717.284,49385.258,49604.197,48886.496,48912.598,48057.156,48551.577,47944.069,48769.069,49043.105,49069.206,49095.307,49038.764,47935.388,48925.678,48152.88,48812.591,47874.505,47900.606,47926.707,47952.809,47978.91,48005.012,48031.113,48057.214,48083.316,45630.077,46703.011,45379.249,44165.68,45266.163,43832.208,42756.38,42782.482,42808.583,42228.624,40794.669,39360.715,37072.765,36052.034,35058.851,34726.825,32383.779,28222.55,26568.21,22324.337,19292.585,15599.676,15322.747,13503.117,10609.102,7715.0821,4821.078,1927.075,-1765.8332,-9646.0639,-16947.796,-22761.922,-27446.567,-33012.756,-36237.345,-39131.356,5,2000,4.7169811e-05,2.315795e-06,1391184000.0,0.69128513,0.9973597
