epoch,eta_loss,eta_mae,loss,sigma_loss,sigma_mae,val_eta_loss,val_eta_mae,val_loss,val_sigma_loss,val_sigma_mae
699,0.003499590791761875,0.04633099585771561,0.016685007140040398,0.013185431249439716,0.07694116979837418,0.002084303181618452,0.02821989357471466,0.011566792614758015,0.009482490830123425,0.06059885770082474
700,0.0032987783197313547,0.04501570016145706,0.016474612057209015,0.01317583303898573,0.07677672803401947,0.002097268821671605,0.02789648063480854,0.011493525467813015,0.009396255947649479,0.06008055433630943
701,0.0033967476338148117,0.04595741629600525,0.017178498208522797,0.013781738467514515,0.07849152386188507,0.002079182071611285,0.027791481465101242,0.01161585096269846,0.009536666795611382,0.06087051331996918
702,0.0033830769825726748,0.04555564746260643,0.016389843076467514,0.013006778433918953,0.07583577930927277,0.002111009554937482,0.02819824032485485,0.0115477554500103,0.009436745196580887,0.06047825887799263
703,0.0034574707970023155,0.046065524220466614,0.016686614602804184,0.013229155912995338,0.07642999291419983,0.0020824556704610586,0.027909161522984505,0.011491002514958382,0.00940854661166668,0.06022436544299126
704,0.0033149695955216885,0.04502297192811966,0.016563313081860542,0.013248329982161522,0.07686075568199158,0.002175523666664958,0.02933352068066597,0.011874965392053127,0.009699441492557526,0.0616648904979229
705,0.0035212398506700993,0.04676927626132965,0.01682044379413128,0.013299202546477318,0.07700418680906296,0.0021026520989835262,0.028393913060426712,0.011647351086139679,0.00954469759017229,0.060551997274160385
706,0.0034770448692142963,0.04643929377198219,0.016371585428714752,0.01289453823119402,0.07609514147043228,0.002085775835439563,0.02804655395448208,0.011599247343838215,0.009513472206890583,0.060554519295692444
707,0.003335719695314765,0.04536423087120056,0.016894705593585968,0.013558986596763134,0.0775623694062233,0.0020744316279888153,0.027841869741678238,0.011683164164423943,0.009608731605112553,0.06102755293250084
708,0.003432343015447259,0.04588238522410393,0.016398848965764046,0.012966493144631386,0.07589896768331528,0.0020927730947732925,0.02792251482605934,0.011637442745268345,0.009544669650495052,0.06062406674027443
709,0.003367464989423752,0.045537419617176056,0.016334470361471176,0.012967003509402275,0.07582930475473404,0.002077665878459811,0.027783716097474098,0.011479545384645462,0.009401879273355007,0.06020837649703026
710,0.003241404192522168,0.044910140335559845,0.016608746722340584,0.01336734276264906,0.07743413001298904,0.002089151879772544,0.027896631509065628,0.01161560881882906,0.009526457637548447,0.060761142522096634
711,0.003303728299215436,0.04484080895781517,0.016137797385454178,0.01283407025039196,0.07568589597940445,0.002054099226370454,0.027550647035241127,0.011377820745110512,0.009323718957602978,0.05990205705165863
712,0.003216446377336979,0.04435113072395325,0.01604568213224411,0.012829245999455452,0.07583241164684296,0.0020541807170957327,0.02748262695968151,0.011298488825559616,0.009244306944310665,0.05989981070160866
713,0.00323418783955276,0.04426919296383858,0.016105515882372856,0.012871322222054005,0.07607781141996384,0.0020495790522545576,0.027686934918165207,0.011320617981255054,0.009271039627492428,0.059625543653964996
714,0.0032870571594685316,0.04504263401031494,0.016491485759615898,0.013204426504671574,0.07678844034671783,0.0020794349256902933,0.028389841318130493,0.011540238745510578,0.009460804052650928,0.06061049550771713
715,0.0034300400875508785,0.04582089185714722,0.016511371359229088,0.013081326149404049,0.07606599479913712,0.0020460111554712057,0.027588600292801857,0.011614254675805569,0.00956824142485857,0.06071079149842262
716,0.003258311888203025,0.04492850601673126,0.01607854850590229,0.012820235453546047,0.0756240263581276,0.0020516549702733755,0.027602234855294228,0.011320901103317738,0.009269246831536293,0.05952487885951996
717,0.0033211917616426945,0.04507395252585411,0.016169684007763863,0.012848490849137306,0.07583552598953247,0.0020609169732779264,0.027612458914518356,0.011331937275826931,0.009271020069718361,0.05961747467517853
718,0.003162272274494171,0.04424826428294182,0.016158411279320717,0.01299613993614912,0.07575216889381409,0.0020572084467858076,0.0278018731623888,0.011774890124797821,0.00971768144518137,0.061162691563367844
719,0.003165681380778551,0.04416615515947342,0.016329264268279076,0.013163578696548939,0.07637940347194672,0.002070446964353323,0.027577608823776245,0.012021863833069801,0.009951416403055191,0.06189875677227974
720,0.0032955713104456663,0.045129287987947464,0.01653228886425495,0.013236723840236664,0.07665806263685226,0.002104474464431405,0.028661644086241722,0.011643939651548862,0.009539466351270676,0.060619551688432693
721,0.003394386265426874,0.04569796100258827,0.016566967591643333,0.01317258644849062,0.07607358694076538,0.002079000696539879,0.028125964105129242,0.01130286417901516,0.00922386348247528,0.059314750134944916
722,0.003501863917335868,0.04663017764687538,0.01649082638323307,0.012988956645131111,0.07570899277925491,0.0020786765962839127,0.027919268235564232,0.01147687342017889,0.009398196823894978,0.060125142335891724
723,0.003383074654266238,0.04566408321261406,0.015985842794179916,0.012602762319147587,0.0748509094119072,0.0020435010083019733,0.027504459023475647,0.011114255525171757,0.00907075498253107,0.058648932725191116
724,0.003302512690424919,0.04532070457935333,0.01644742488861084,0.013144911266863346,0.07652777433395386,0.002078005811199546,0.02803865820169449,0.011636968702077866,0.009558962658047676,0.06068053096532822
725,0.00315077998675406,0.04412786662578583,0.016227062791585922,0.013076277449727058,0.07587717473506927,0.002067775931209326,0.027699509635567665,0.011442001909017563,0.009374227374792099,0.059902373701334
726,0.0033348046708852053,0.045203424990177155,0.01621786504983902,0.012883050367236137,0.07573696970939636,0.002082226565107703,0.028305822983384132,0.011213981546461582,0.00913175567984581,0.059049107134342194
727,0.003158180508762598,0.04420549422502518,0.015723327174782753,0.01256514061242342,0.07541486620903015,0.0020481122191995382,0.02773391827940941,0.011383571662008762,0.00933545920997858,0.0596584789454937
728,0.003474661847576499,0.04617578536272049,0.01625647395849228,0.012781806290149689,0.07620624452829361,0.0020519308745861053,0.027651630342006683,0.011247050017118454,0.009195119142532349,0.05948873981833458
729,0.0032789106480777264,0.044859565794467926,0.015830274671316147,0.012551367282867432,0.07476205378770828,0.002067570574581623,0.028000138700008392,0.01124519482254982,0.009177623316645622,0.0594063438475132
730,0.00318919331766665,0.04454724118113518,0.01581861637532711,0.012629414908587933,0.07522881031036377,0.0021120382007211447,0.028310690075159073,0.011415657587349415,0.009303619153797626,0.0598485991358757
731,0.0033852066844701767,0.04530073702335358,0.015891797840595245,0.012506592087447643,0.07508368790149689,0.002096035983413458,0.02810938097536564,0.011378057301044464,0.009282020851969719,0.05962414667010307
732,0.003304183017462492,0.044879019260406494,0.016071999445557594,0.012767830863595009,0.07570311427116394,0.0020443478133529425,0.027452997863292694,0.01120767742395401,0.009163331240415573,0.05922245606780052
733,0.0034202614333480597,0.04574314504861832,0.01559616532176733,0.012175902724266052,0.073699951171875,0.002053396310657263,0.02763501927256584,0.011290853843092918,0.009237457066774368,0.05947384983301163
734,0.003324009943753481,0.045379240065813065,0.01606091484427452,0.0127369100227952,0.0752502903342247,0.0020793371368199587,0.028467392548918724,0.011422420851886272,0.009343082085251808,0.060050006955862045
735,0.0032471392769366503,0.04463867470622063,0.0158359594643116,0.012588804587721825,0.07474818080663681,0.0020661549642682076,0.027877017855644226,0.011334174312651157,0.009268020279705524,0.05964604765176773
736,0.0033966905903071165,0.04603138938546181,0.01639595627784729,0.012999258935451508,0.07552704215049744,0.002154895570129156,0.02894199639558792,0.01165168546140194,0.009496789425611496,0.060448553413152695
737,0.0033915028907358646,0.0457707904279232,0.016272958368062973,0.012881454080343246,0.07568477094173431,0.0020612110383808613,0.027539938688278198,0.011416190303862095,0.009354980662465096,0.05994561314582825
738,0.003284791484475136,0.04513968899846077,0.015863221138715744,0.012578428722918034,0.07479650527238846,0.0020822768565267324,0.02815725840628147,0.011323354206979275,0.009241078980267048,0.05969875678420067
739,0.003343649674206972,0.045417722314596176,0.01599617674946785,0.012652524746954441,0.07487769424915314,0.0020677719730883837,0.027699079364538193,0.011098700575530529,0.00903092697262764,0.05896761268377304
740,0.0031663556583225727,0.04398399218916893,0.01569545455276966,0.012529096566140652,0.07425327599048615,0.0020479802042245865,0.027738846838474274,0.011094514280557632,0.009046535938978195,0.059146698564291
741,0.0032106488943099976,0.044622983783483505,0.016444822773337364,0.01323417667299509,0.07667811214923859,0.0020749641116708517,0.028185226023197174,0.011402158997952938,0.009327196516096592,0.05983884632587433
742,0.003281642450019717,0.0450766384601593,0.016044115647673607,0.012762465514242649,0.07466637343168259,0.002025121822953224,0.02748536504805088,0.011160262860357761,0.009135141037404537,0.05917000770568848
743,0.0031585574615746737,0.04382950812578201,0.015766987577080727,0.012608432210981846,0.07478775084018707,0.0020847548730671406,0.027916034683585167,0.0111302575096488,0.009045503102242947,0.05890696868300438
744,0.0032669780775904655,0.04463275521993637,0.016059890389442444,0.012792909517884254,0.0754464715719223,0.002120457822456956,0.028485620394349098,0.011051654815673828,0.008931195363402367,0.05844049155712128
745,0.0032414188608527184,0.04453971982002258,0.01605074852705002,0.012809325940907001,0.07484962046146393,0.0020207806956022978,0.027437930926680565,0.011408192105591297,0.009387411177158356,0.060076113790273666
746,0.0033152075484395027,0.044942039996385574,0.015805376693606377,0.01249018032103777,0.07435184717178345,0.0020439233630895615,0.0274127759039402,0.011103859171271324,0.009059936739504337,0.05894395709037781
747,0.0031423575710505247,0.04398725554347038,0.015685299411416054,0.012542945332825184,0.07421126961708069,0.0020328459795564413,0.02766904979944229,0.010887081734836102,0.008854234591126442,0.05768237262964249
748,0.0033381516113877296,0.04546993225812912,0.01596192829310894,0.012623777613043785,0.07471664994955063,0.0020724893547594547,0.028020871803164482,0.011106657795608044,0.009034167043864727,0.05905548110604286
749,0.003251313930377364,0.04423725977540016,0.015714745968580246,0.01246342808008194,0.07428861409425735,0.0020432258024811745,0.02764725498855114,0.011071723885834217,0.009028500877320766,0.058899953961372375
750,0.0033397602383047342,0.0451536551117897,0.015760216861963272,0.012420455925166607,0.07379350066184998,0.0020546962041407824,0.02780129946768284,0.011391246691346169,0.009336549788713455,0.059855684638023376
751,0.003205277491360903,0.04424431920051575,0.01588737592101097,0.012682110071182251,0.07501630485057831,0.002032471587881446,0.027708059176802635,0.011370590887963772,0.009338119998574257,0.05994255468249321
752,0.0032371121924370527,0.04446562007069588,0.015565968118607998,0.012328850105404854,0.0741065964102745,0.0020283593330532312,0.027429526671767235,0.011345196515321732,0.009316835552453995,0.059827253222465515
753,0.0032021922525018454,0.044626764953136444,0.016018923372030258,0.012816729955375195,0.07544252276420593,0.0020630366634577513,0.027706222608685493,0.011082684621214867,0.009019644930958748,0.0587722472846508
754,0.0033468306064605713,0.045451462268829346,0.016002198681235313,0.01265537366271019,0.0744893029332161,0.002053946955129504,0.027923740446567535,0.010918984189629555,0.008865040726959705,0.058154717087745667
755,0.0033543258905410767,0.045466117560863495,0.015725204721093178,0.012370888143777847,0.07444003224372864,0.002033389639109373,0.027612250298261642,0.011067579500377178,0.009034189395606518,0.0589439831674099
756,0.003316003829240799,0.04528520628809929,0.016042541712522507,0.012726536020636559,0.07507197558879852,0.00204668240621686,0.027628010138869286,0.011558636091649532,0.009511953219771385,0.06043079122900963
757,0.003350094659253955,0.045347027480602264,0.01550561934709549,0.012155524455010891,0.07344114035367966,0.00204187398776412,0.02734149806201458,0.01090108510106802,0.008859212510287762,0.05800850689411163
758,0.0032246592454612255,0.04455094411969185,0.015546208247542381,0.01232154667377472,0.07363799214363098,0.0020504111889749765,0.027464166283607483,0.011007572524249554,0.00895716343075037,0.058616966009140015
759,0.0034401945304125547,0.045810528099536896,0.016022896394133568,0.01258269976824522,0.07476241141557693,0.002028377028182149,0.027688203379511833,0.01104232668876648,0.009013952687382698,0.05854910612106323
760,0.003439616644755006,0.0460369810461998,0.01619761623442173,0.012758003547787666,0.0748690515756607,0.002084101550281048,0.027853304520249367,0.011243177577853203,0.00915907509624958,0.05932049825787544
761,0.0034862440079450607,0.04632612317800522,0.016168002039194107,0.012681761756539345,0.07442823797464371,0.002029221737757325,0.027729569002985954,0.011231999844312668,0.009202777408063412,0.05935690179467201
762,0.003122907131910324,0.04381046071648598,0.015710793435573578,0.012587882578372955,0.0746452584862709,0.0020028436556458473,0.027264423668384552,0.011138302274048328,0.009135457687079906,0.05905747041106224
763,0.003389491466805339,0.04554791748523712,0.01607329398393631,0.012683803215622902,0.07463990151882172,0.002021349733695388,0.027205415070056915,0.011421870440244675,0.009400520473718643,0.059647101908922195
764,0.003188669215887785,0.04428305849432945,0.015850789844989777,0.012662130407989025,0.075176902115345,0.0020438421051949263,0.02759961038827896,0.010895434767007828,0.008851594291627407,0.057822518050670624
765,0.0031782735604792833,0.04434133693575859,0.0156857892870903,0.012507511302828789,0.074420265853405,0.0020254456903785467,0.02771972492337227,0.010929694399237633,0.008904250338673592,0.058027591556310654
766,0.003242818173021078,0.044834960252046585,0.015686191618442535,0.012443368323147297,0.074154794216156,0.002017248421907425,0.027385743334889412,0.011628891341388226,0.009611641988158226,0.06060494855046272
767,0.003390984609723091,0.04570896178483963,0.0160660520195961,0.012675074860453606,0.07465490698814392,0.0020266654901206493,0.0276012159883976,0.010864543728530407,0.008837880566716194,0.05808374285697937
768,0.0032493697945028543,0.04461703076958656,0.01575092412531376,0.012501554563641548,0.07420758903026581,0.0020103619899600744,0.027130896225571632,0.011424495838582516,0.009414134547114372,0.05978009104728699
769,0.003201795509085059,0.044404417276382446,0.015771333128213882,0.012569539248943329,0.07489155977964401,0.0020297106821089983,0.027484815567731857,0.010821753181517124,0.008792043663561344,0.057914551347494125
770,0.0032468282151967287,0.044468604028224945,0.015679938718676567,0.012433106079697609,0.07381845265626907,0.00202449643984437,0.027249477803707123,0.010851625353097916,0.008827127516269684,0.058155205100774765
771,0.0032465809490531683,0.04474777355790138,0.015494236722588539,0.012247658334672451,0.07341532409191132,0.0019933891016989946,0.027004769071936607,0.011142605915665627,0.009149216115474701,0.059377435594797134
772,0.003109180834144354,0.04378492757678032,0.015445753931999207,0.01233657542616129,0.07411794364452362,0.002002882771193981,0.02727605774998665,0.010871388018131256,0.008868505246937275,0.058176614344120026
773,0.0031975151505321264,0.04434048756957054,0.015936918556690216,0.012739405035972595,0.07472364604473114,0.0020338906906545162,0.027674434706568718,0.010838637128472328,0.0088047469034791,0.058014217764139175
774,0.0032163383439183235,0.04459306597709656,0.015383734367787838,0.012167390435934067,0.07398843765258789,0.0020601653959602118,0.027813225984573364,0.010985581204295158,0.008925412781536579,0.05848417803645134
775,0.00317430030554533,0.044144026935100555,0.015457789413630962,0.012283488176763058,0.07351822406053543,0.00203481363132596,0.027667459100484848,0.011073818430304527,0.009039003401994705,0.0589381568133831
776,0.0031250484753400087,0.04399581626057625,0.015194867737591267,0.012069816701114178,0.0726168155670166,0.002016398822888732,0.02711358666419983,0.010698607191443443,0.008682210929691792,0.057089921087026596
777,0.0032675189431756735,0.04458911344408989,0.016102148219943047,0.012834638357162476,0.07536230236291885,0.0020002475939691067,0.027180548757314682,0.010743166320025921,0.008742918260395527,0.057805776596069336
778,0.003203708678483963,0.044408168643713,0.01555400900542736,0.012350309640169144,0.07333400100469589,0.002027245471253991,0.027358543127775192,0.010715208947658539,0.008687963709235191,0.0574025996029377
779,0.003383690258488059,0.04557881876826286,0.01554915588349104,0.01216547004878521,0.07333676517009735,0.002041902393102646,0.0273586492985487,0.011138778179883957,0.009096873924136162,0.05872450768947601
780,0.0033764957915991545,0.04548996314406395,0.015746302902698517,0.012369797565042973,0.07378878444433212,0.0020009041763842106,0.027114978060126305,0.010713894851505756,0.008712993003427982,0.057447027415037155
781,0.003404495306313038,0.04561693221330643,0.015746649354696274,0.012342153117060661,0.07388912886381149,0.0020066900178790092,0.02739485539495945,0.010987981222569942,0.008981292136013508,0.058515649288892746
782,0.0032967294100672007,0.04496137052774429,0.015892857685685158,0.012596122920513153,0.07426179200410843,0.0020446358248591423,0.027520377188920975,0.010861754417419434,0.00881712045520544,0.05782638490200043
783,0.0031773170921951532,0.0443231426179409,0.015255206264555454,0.012077885679900646,0.07298470288515091,0.0020027481950819492,0.027312375605106354,0.010721311904489994,0.008718563243746758,0.057211801409721375
784,0.0032660136930644512,0.044666748493909836,0.01527452189475298,0.012008513323962688,0.07245292514562607,0.0020025453995913267,0.027079913765192032,0.011330651119351387,0.009328106418251991,0.05952373519539833
785,0.0031394814141094685,0.04401475936174393,0.015395755879580975,0.012256278656423092,0.07364404946565628,0.002028235699981451,0.027670666575431824,0.010783429257571697,0.008755194023251534,0.05782848596572876
786,0.0032198214903473854,0.04449368268251419,0.015271244570612907,0.012051423080265522,0.07270879298448563,0.0020089277531951666,0.027143744751811028,0.011222153902053833,0.009213225916028023,0.059451665729284286
787,0.0032391336280852556,0.044941917061805725,0.015268940478563309,0.012029800564050674,0.07297383248806,0.0020054923370480537,0.027264444157481194,0.010873728431761265,0.008868235163390636,0.058111317455768585
788,0.003285468788817525,0.044918667525053024,0.015720108523964882,0.012434636242687702,0.07395417243242264,0.0020206014160066843,0.02730962447822094,0.010878696106374264,0.008858093991875648,0.058062609285116196
789,0.0033839193638414145,0.04551704227924347,0.015904292464256287,0.012520377524197102,0.07383088022470474,0.0019917029421776533,0.02700914815068245,0.010977216064929962,0.00898551382124424,0.058588091284036636
790,0.0031358685810118914,0.04370766505599022,0.015104264952242374,0.011968403123319149,0.07289092987775803,0.002006182912737131,0.02719445526599884,0.010746325366199017,0.008740141987800598,0.057609401643276215
791,0.003209106158465147,0.044271279126405716,0.015036522410809994,0.011827412992715836,0.07201562821865082,0.001983220223337412,0.02700069360435009,0.010980505496263504,0.00899728573858738,0.05844566598534584
792,0.0032433143351227045,0.04466383904218674,0.015167804434895515,0.011924494057893753,0.07284097373485565,0.001981049543246627,0.02706647478044033,0.01049400307238102,0.008512953296303749,0.05631072819232941
793,0.003328525461256504,0.04512528330087662,0.015938973054289818,0.01261045690625906,0.07426120340824127,0.0019837995059788227,0.02720361202955246,0.010580758564174175,0.008596961386501789,0.05683981627225876
794,0.0032038819044828415,0.044567473232746124,0.015674520283937454,0.01247063372284174,0.07430463284254074,0.001983063528314233,0.02721354179084301,0.010658301413059235,0.008675238117575645,0.05709977447986603
795,0.0031299619004130363,0.04410276561975479,0.015233547426760197,0.01210358738899231,0.07275910675525665,0.0020265444181859493,0.02757132612168789,0.010729835368692875,0.008703291416168213,0.057598188519477844
796,0.0031039402820169926,0.04378287121653557,0.015271694399416447,0.012167752720415592,0.07333839684724808,0.0019762597512453794,0.027046822011470795,0.010986528359353542,0.009010269306600094,0.05865507572889328
797,0.003221026388928294,0.044494204223155975,0.015017536468803883,0.011796501465141773,0.07229375094175339,0.0020076390355825424,0.027206305414438248,0.010556511580944061,0.008548872545361519,0.056779127568006516
798,0.0032588120084255934,0.04460267350077629,0.015789994969964027,0.012531176209449768,0.07395443320274353,0.0019794076215475798,0.026877757161855698,0.010753256268799305,0.008773849345743656,0.057928647845983505
799,0.003299236996099353,0.04506348446011543,0.015309532172977924,0.012010297738015652,0.07294124364852905,0.0020057042129337788,0.027518851682543755,0.010977924801409245,0.008972222916781902,0.058596886694431305
800,0.003178094746544957,0.043862976133823395,0.015573686920106411,0.012395600788295269,0.07405286282300949,0.0019976806361228228,0.02708362601697445,0.010437607765197754,0.008439925499260426,0.0563117079436779
801,0.0033499570563435555,0.04591389000415802,0.015138775110244751,0.011788821779191494,0.07223110646009445,0.002025838941335678,0.02759670838713646,0.010960103012621403,0.008934262208640575,0.05818648263812065
802,0.003400418907403946,0.04597824066877365,0.01529959961771965,0.011899185366928577,0.07242453843355179,0.0019810509402304888,0.02713024616241455,0.010805131867527962,0.008824082091450691,0.057942572981119156
803,0.003205382265150547,0.044563595205545425,0.015295522287487984,0.012090139091014862,0.07316681742668152,0.001982768764719367,0.026867106556892395,0.010653208009898663,0.008670439943671227,0.057136889547109604
804,0.003157966071739793,0.04395150765776634,0.014995435252785683,0.011837465688586235,0.07218994945287704,0.0019793654792010784,0.027088649570941925,0.010751543566584587,0.00877217948436737,0.057577941566705704
805,0.0031814747489988804,0.04437590390443802,0.015327353961765766,0.012145875953137875,0.07293093204498291,0.0020101829431951046,0.027233228087425232,0.01042187213897705,0.008411691524088383,0.05628848448395729
806,0.0031817469280213118,0.04406866431236267,0.01537326630204916,0.012191522866487503,0.07325194776058197,0.0020046725403517485,0.027362864464521408,0.010493562556803226,0.008488889783620834,0.05644415691494942
807,0.0032047920394688845,0.04427086189389229,0.015428773127496243,0.012223979458212852,0.07352736592292786,0.0019756597466766834,0.027033908292651176,0.01078625675290823,0.008810597471892834,0.057858023792505264
808,0.003448375267907977,0.04620329663157463,0.015850726515054703,0.012402350082993507,0.07397870719432831,0.0019916549790650606,0.027042828500270844,0.01056423969566822,0.008572587743401527,0.05700967460870743
809,0.0033152082469314337,0.04515863582491875,0.015546920709311962,0.012231712229549885,0.07282530516386032,0.0019680019468069077,0.02684556506574154,0.010785979218780994,0.008817977271974087,0.0580638162791729
810,0.003268819535151124,0.04517035558819771,0.015309283509850502,0.01204045582562685,0.07331470400094986,0.001986197428777814,0.0269219558686018,0.010532529093325138,0.008546333760023117,0.05681499466300011
811,0.0031732218340039253,0.044271375983953476,0.015259090811014175,0.012085874564945698,0.07290146499872208,0.0019638920202851295,0.026938248425722122,0.010710800997912884,0.008746908977627754,0.05754264071583748
812,0.0032952656038105488,0.04499061405658722,0.015244396403431892,0.011949135921895504,0.07290895283222198,0.0019488829420879483,0.026485562324523926,0.010474822483956814,0.008525938726961613,0.05661901459097862
813,0.0031890440732240677,0.04423065856099129,0.01488855667412281,0.011699511669576168,0.0711144506931305,0.0019954820163547993,0.027128711342811584,0.01053186971694231,0.00853638630360365,0.05686226487159729
814,0.003191035706549883,0.04450013116002083,0.015209609642624855,0.012018570676445961,0.07250145822763443,0.001978024374693632,0.0268844123929739,0.01066950336098671,0.008691481314599514,0.05761389806866646
815,0.0029644479509443045,0.0428091324865818,0.014752872288227081,0.011788422241806984,0.07177505642175674,0.001960829133167863,0.026762722060084343,0.010561205446720123,0.00860037561506033,0.0569535493850708
816,0.0031303376890718937,0.04377172887325287,0.01508118212223053,0.011950844898819923,0.07221242040395737,0.0019962219521403313,0.027287723496556282,0.01068358588963747,0.00868736207485199,0.057506486773490906
817,0.0030013557989150286,0.04314761981368065,0.015037321485579014,0.012035959400236607,0.07243248075246811,0.002005102811381221,0.027210785076022148,0.010517488233745098,0.008512383326888084,0.05679430812597275
818,0.0032946132123470306,0.044953230768442154,0.015272603370249271,0.011977994814515114,0.07247267663478851,0.001988135976716876,0.027170389890670776,0.01056558359414339,0.008577447384595871,0.056970272213220596
819,0.0030888256151229143,0.04353874921798706,0.015340644866228104,0.01225181482732296,0.07371776551008224,0.00195542024448514,0.026686640456318855,0.010731281712651253,0.00877586379647255,0.05769750103354454
820,0.003245393978431821,0.044933464378118515,0.015163426287472248,0.01191803440451622,0.07230991870164871,0.0019715928938239813,0.026797903701663017,0.010831561870872974,0.008859969675540924,0.058035485446453094
821,0.003318903036415577,0.04525856673717499,0.015028334222733974,0.011709419079124928,0.0718885287642479,0.0019551129080355167,0.02661684900522232,0.010457315482199192,0.008502201177179813,0.05667395517230034
822,0.003154873149469495,0.04426762834191322,0.014909271150827408,0.011754394508898258,0.07184150069952011,0.001971972407773137,0.02692175656557083,0.011136976070702076,0.009165003895759583,0.05870753899216652
823,0.0033098808489739895,0.04501955211162567,0.015492862090468407,0.012182984501123428,0.07276785373687744,0.001969903940334916,0.026804523542523384,0.010287207551300526,0.008317302912473679,0.0557776503264904
824,0.0032774116843938828,0.04507602006196976,0.015320688486099243,0.012043270282447338,0.07249942421913147,0.001970922574400902,0.026807177811861038,0.010564562864601612,0.008593643084168434,0.05678616836667061
825,0.003339572576805949,0.04545361176133156,0.015285952016711235,0.01194639503955841,0.0724029615521431,0.0019687963649630547,0.026709415018558502,0.010680274106562138,0.008711474947631359,0.05747909098863602
826,0.003253679256886244,0.04464655742049217,0.015247970819473267,0.011994294822216034,0.07296132296323776,0.001991372322663665,0.02735985815525055,0.010656727477908134,0.0086653558537364,0.057223930954933167
827,0.0031084793154150248,0.04371226951479912,0.015065936371684074,0.011957447975873947,0.07268121838569641,0.0019721391145139933,0.026911670342087746,0.010514792986214161,0.008542654104530811,0.05697467178106308
828,0.0030779677908867598,0.043335601687431335,0.01461299043148756,0.011535019613802433,0.0710107833147049,0.0019528181292116642,0.026547608897089958,0.010610819794237614,0.008658003062009811,0.057188112288713455
829,0.003236770164221525,0.044403307139873505,0.01514614000916481,0.011909362860023975,0.07200111448764801,0.0019336261320859194,0.026317080482840538,0.010639270767569542,0.008705643936991692,0.057205766439437866
830,0.003189468989148736,0.04418202117085457,0.014629889279603958,0.011440415866672993,0.07028713077306747,0.0019568754360079765,0.0266433022916317,0.01028528530150652,0.008328410796821117,0.0558207668364048
831,0.003257741453126073,0.04504380375146866,0.015283782035112381,0.01202603243291378,0.07261291146278381,0.0019733684603124857,0.026917945593595505,0.010738758370280266,0.008765392936766148,0.057517629116773605
832,0.0031741932034492493,0.04409674555063248,0.015030697919428349,0.0118565047159791,0.07222554087638855,0.001978442072868347,0.026820816099643707,0.01072446908801794,0.008746027015149593,0.05753377452492714
833,0.003149939002469182,0.0442567802965641,0.0149193424731493,0.011769410222768784,0.0717613697052002,0.0019488070392981172,0.026681650429964066,0.01104909647256136,0.009100289084017277,0.058535877615213394
834,0.0030494844540953636,0.043091434985399246,0.014887250028550625,0.011837764643132687,0.07216652482748032,0.0019570246804505587,0.026520200073719025,0.010345332324504852,0.008388306945562363,0.05607783794403076
835,0.0030221000779420137,0.04307141155004501,0.014694939367473125,0.01167283859103918,0.0709737092256546,0.0019484820077195764,0.026670489460229874,0.010670132003724575,0.008721649646759033,0.057129405438899994
836,0.003256791504099965,0.04477190226316452,0.014623818919062614,0.01136702112853527,0.07018082588911057,0.0019423773046582937,0.026442261412739754,0.010210477747023106,0.008268099278211594,0.05553250387310982
837,0.00319461477920413,0.0443599708378315,0.015036942437291145,0.011842327192425728,0.07247325032949448,0.001985376700758934,0.02711484767496586,0.010274556465446949,0.008289179764688015,0.05582201108336449
838,0.0030060983262956142,0.042998433113098145,0.014484701678156853,0.011478603817522526,0.07087133079767227,0.0019886884838342667,0.02723190188407898,0.010270523838698864,0.008281832560896873,0.05605752393603325
839,0.0031056806910783052,0.04380403086543083,0.01465601846575737,0.011550338938832283,0.07171367853879929,0.00195855344645679,0.026560872793197632,0.01046085450798273,0.008502302691340446,0.05661251023411751
840,0.0031928292009979486,0.04438958689570427,0.014579683542251587,0.011386849917471409,0.07090118527412415,0.0019308230839669704,0.02635965123772621,0.01039478275924921,0.008463961072266102,0.05637981742620468
841,0.0030997227877378464,0.04364251717925072,0.014791748486459255,0.011692024767398834,0.07172757387161255,0.001971722347661853,0.026866383850574493,0.010330300778150558,0.008358579128980637,0.05576623976230621
842,0.003181265201419592,0.044177666306495667,0.014988714829087257,0.011807450093328953,0.07258617132902145,0.0019401955651119351,0.02669290080666542,0.01017379853874445,0.008233604021370411,0.05539754033088684
843,0.003148433053866029,0.04424629360437393,0.014783089980483055,0.01163465529680252,0.07114255428314209,0.0019384385086596012,0.026516951620578766,0.010797416791319847,0.008858978748321533,0.057577211409807205
844,0.0031050776597112417,0.04372918978333473,0.014554684050381184,0.011449606157839298,0.0710814967751503,0.0019699716940522194,0.026824839413166046,0.010260391980409622,0.008290420286357403,0.055747754871845245
845,0.003117024665698409,0.04390706494450569,0.014770734123885632,0.011653698049485683,0.07122498005628586,0.0019277288811281323,0.026230545714497566,0.010543174110352993,0.008615444414317608,0.056870121508836746
846,0.0030794485937803984,0.04349065572023392,0.014917313121259212,0.011837869882583618,0.07173002511262894,0.0019925495143979788,0.026963088661432266,0.010329756885766983,0.00833720713853836,0.05571724846959114
847,0.003115506609901786,0.043514434248209,0.014921139925718307,0.011805636808276176,0.0716443732380867,0.001998815918341279,0.027267878875136375,0.010386473499238491,0.008387655951082706,0.05631847679615021
